,page,text,face
4613,0," blanc-grisâtre,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4614,0, plus ou moins ramifiée. Feuilles infé-,"Font: 'Times-Roman' (serifed, proportional), size 10.9691, color #000000"
4615,0,"rieures ovales ou oblongues, sinuées-pennatifides, les supérieures décroissantes.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4616,0,"Inflorescence en cymes axillaires. Rameaux florifères et calices glanduleux, pubes-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4617,0,"cents. Sépales non carénés, graines lisses, horizontales, subglobuleuses.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4618,0,Floraison: mai-août. Préférence pour les,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4619,0, sols,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
4620,0, sablonneux.,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000"
4621,0,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
4622,0, Ct.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
4623,0," Beyrouth (Np, Mt),","Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
4624,0, Nahr-el-Kelb,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
4625,0," (Eig, Pb), Tripoli","Font: 'Times-Roman' (serifed, proportional), size 10, color #000000"
4626,0, (Bl).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
4627,0, Mi.,"Font: 'Times-Roman' (serifed, proportional), size 9.87193, color #000000"
4628,0, 'Amchit,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
4629,0," (P), Ghazir","Font: 'Times-Roman' (serifed, proportional), size 10, color #000000"
4630,0,"(Vt), 'Aramoun","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
4631,0," (Gaill),","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
4632,0," Douma (P), Faraya (Wall),","Font: 'Times-Roman' (serifed, proportional), size 9.9228, color #000000"
4633,0, Broummana,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
4634,0, (P).,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000"
4635,0, Mm.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
4636,0, Vers Hadeth (P).,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
4637,0,Met.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
4638,0, Ksara (Mt).,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.0641, color #000000"
4639,0,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
4640,0, A.L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
4641,0, Ma'arrat-el-Bach,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
4642,0, (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000"
4643,0, H.J.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
4644,0, Bords du Tigre (Pb).,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
4645,0,"Aire géogr. — Europe,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
4646,0," Egypte,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
4647,0," Afrique du Nord, Asie antérieure.","Font: 'Times-Roman' (serifed, proportional), size 9.94867, color #000000"
4648,0,Chenopodium ambrosioides,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
4649,0, L.,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000"
4650,0, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4651,0," CXXXVII, n. 4). — ©. Plante à","Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000"
4652,0,"odeur aromatique, 30","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4653,0, cm.-l,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4654,0," m., plus ou moins pubescente-glanduleuse. Tige dressée","Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
4655,0,"ou ascendante, rameuse, striée. Feuilles brièvement pétiolées, d'un vert foncé, nul-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4656,0,"lement farineuses, glabres ou un peu poilues, glanduleuses à la face inférieure,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4657,0,"atténuées à la base, oblongues-lancéolées, dentées. Panicules en grappes, à rameaux","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4658,0,"dressés ou un peu étalées,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4659,0, feuilles,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4660,0," vers la base, parfois très longs. Sépales non carénés,","Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
4661,0,"calice fructifère fermé. Graines horizontales, presque globuleuses, luisantes.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4662,0,"Floraison: mai-octobre. Endroits humides, surtout autour des lieux habités.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4663,0,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
4664,0, Ct.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
4665,0," Beyrouth et environs (Bl, P, Vt, Mt, Np, Pb), Nahr-el-Kelb (Pb), Tripoli (Bl).","Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
4666,0,NOUVELLE FLORE,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
4667,0, ,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
4668,0,411,"Font: 'Times-Roman' (serifed, proportional), size 9.26169, color #000000"
4669,0,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.26169, color #000000"
4670,0, W.,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
4671,0, deHoms.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.22226, color #000000"
4672,0, Vers Tell Kalakh (Pb).,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.2263, color #000000"
4673,0, Sud.,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
4674,0, Hammé,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.22226, color #000000"
4675,0, (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.26169, color #000000"
4676,0,Aire géogr. — Probablement originaire d'Amérique. Subcosmique.,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
4677,0,Chenopodium,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
4678,0, foliosum,"Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000"
4679,0, (Moench) Asch. 1864 —,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000"
4680,0, Morocarpus foliosus,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4681,0, Moench,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000"
4682,0,"1794,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4683,0, Blitum,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4684,0, virgatum,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000"
4685,0," L. 1753,","Font: 'Times-Italic' (italic, serifed, proportional), size 11, color #000000"
4686,0, Chenopodium,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4687,0, virgatum,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000"
4688,0," (L.) Ambrosi 1857, non Thunb.","Font: 'Times-Italic' (italic, serifed, proportional), size 11, color #000000"
4689,0,(PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4690,0," CXXXVIII, n. 1). —","Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000"
4691,0, 0 .,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4692,0," Tige couchée ou ascendante, parfois dressée-","Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
4693,0,"rameuse, à rameaux rigides, blanchâtres. Feuilles radicales longuement pétiolées,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4694,0,"vertes, oblongues-triangulaires, à dents aiguës. Feuilles caulinaires sagittées, entières","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4695,0,ou dentées. Inflorescence en,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4696,0, glomérules,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4697,0," tous situés à l'aisselle des feuilles, presque","Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
4698,0,"dès la base des tiges et des rameaux, denses mais solitaires. Périanthe à 3, rarement","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4699,0,"4-5 sépales soudés jusqu'au milieu, fortement caréné.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4700,0, Étamine,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4701,0, ordinairement unique.,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
4702,0,"Ovaire comprimé à 2 stigmates. Périanthe fructifié épaissi,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4703,0," charnu-succulent,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4704,0, ordi-,"Font: 'Times-Roman' (serifed, proportional), size 11.0017, color #000000"
4705,0,"nairement rouge-vif, laissant voir le fruit au sommet. Graine verticale, subglobu-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4706,0,"leuse, d'un brun noir mat.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4707,0,Floraison: mai-juin. Montagnes.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4708,0,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
4709,0, Mm.,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
4710,0," Au-dessus de Niha (P), Jab.","Font: 'Times-Italic' (italic, serifed, proportional), size 9.22226, color #000000"
4711,0, Barouk,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
4712,0," (Np), Jab. Kneissé, au-dessus de Faraya, à 'Ain","Font: 'Times-Roman' (serifed, proportional), size 9.26169, color #000000"
4713,0,Simane,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
4714,0," (Mt),","Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
4715,0, Bcharré,"Font: 'Times-Roman' (serifed, proportional), size 9.15752, color #000000"
4716,0," (Bl),","Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
4717,0, Cèdres (P.),"Font: 'Times-Roman' (serifed, proportional), size 9.14309, color #000000"
4718,0, Me.,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
4719,0," Jab. Sannine (Mt, Pb), Jourd Hasroun","Font: 'Times-Italic' (italic, serifed, proportional), size 9.22226, color #000000"
4720,0," (Bl),","Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
4721,0, Col des,"Font: 'Times-Roman' (serifed, proportional), size 9.14309, color #000000"
4722,0,"Cèdres (Mt), Qprnet Saouda (Pb).","Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
4723,0,"Aire géogr. — Europe, vraiment spontanée dans les Alpes, les Pyrénées et les montagnes de la","Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
4724,0,"Péninsule ibérique mais répandue ailleurs. Afrique du Nord surtout en montagne, Asie occidentale","Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
4725,0,jusqu'à l'Inde.,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
4726,0,"SPINACIA L. — Herbes dressées. Fleurs dioïques, très rarement hermaphro-","Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
4727,0,"dites, fasciculées en glomérules subglobuleux. Glomérules ","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4728,0,"ordinairement axillaires,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4729,0,glomérules ,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4730,0,formant des épis terminaux interrompus. Fleur ,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4731,0,: périanthe à 4-5,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4732,0,sépales obtus. Fleur ,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4733,0,": deux bractées soudées en un pseudopérianthe, à tube accres-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4734,0,"cent, enveloppant complètement le fruit, celui-ci","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4735,0, inerme,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4736,0, ou épineux à la base.,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
4737,0,Spinacia tetranda,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4738,0, Stev.,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000"
4739,0, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4740,0," CXXXVIII, n. 2). —","Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000"
4741,0, ©.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4742,0," Plante dioïque, à","Font: 'Times-Roman' (serifed, proportional), size 11.0076, color #000000"
4743,0,pieds ,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4744,0,et ,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4745,0,"hétéromorphes, papilleuse dès la base, ascendante ou dressée 20-50 cm.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4746,0,Pieds ,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4747,0,à feuilles radicales,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4748,0," linéaires-lancéolées,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4749,0," roncinées, marcescentes, à tige","Font: 'Times-Roman' (serifed, proportional), size 10.9745, color #000000"
4750,0,"peu ferme, d'un blanc rosé ou verdâtre, parfois fortement papilleuse. Feuilles cauli-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4751,0,naires,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4752,0," linéaires-lancéolées,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4753,0, verdâtres. Fleurs en glomérules sphériques séparés cons-,"Font: 'Times-Roman' (serifed, proportional), size 10.9745, color #000000"
4754,0,"tituant un épi étroit, interrompu,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4755,0, feuille,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4756,0, à la base.,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
4757,0,Pieds ,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4758,0,"à tige plus forte, moins papilleuses. Feuilles radicales plus larges, à","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
4759,0,"dents moins nombreuses, plus vertes. Feuilles caulinaires oblongues ou ovales, semi-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
