,0,1,2
8695," (Rech.) Bark. — Plante nettement verte, à","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 592 of document.pdf
8696,feuilles presque glabres.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 592 of document.pdf
8697,Floraison:,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 592 of document.pdf
8698, avril-septembre.,"Font: 'Times-Roman' (serifed, proportional), size 9.97557, color #000000",page 592 of document.pdf
8699," Rochers, surtout en montagne.","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 592 of document.pdf
8700,Ssp.,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 592 of document.pdf
8701, alpina:,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 592 of document.pdf
8702,516 ,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8703,NOUVELLE FLORE,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8704,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8705, Mm.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8706, Jab. Kneissé (Mt).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8707, Me.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8708," Makmel (Boiss, Aar), Col des Cèdres (P, Pb),","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8709, Foum-el-,"Font: 'Times-Roman' (serifed, proportional), size 9.96725, color #000000",page 593 of document.pdf
8710,"Mizhab (P, Mt), Ouadi Ibrissa (P), Qala'at 'Arrouba (Mt),","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8711, Rijal-el-'Ashara,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 593 of document.pdf
8712," (P),","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8713, Qpmet-es-Saouda,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 593 of document.pdf
8714,(Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8715, Hem.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.8908, color #000000",page 593 of document.pdf
8716, Hermon,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 593 of document.pdf
8717," (Boiss, Ky, Mt, Pb).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8718,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8719, A.L.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8720," Madaya-Houreiré, Mayssaloun, Yabroud,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8721, Jabal Halimé,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 593 of document.pdf
8722, (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8723,Ssp.,"Font: 'Times-Roman' (serifed, proportional), size 7.9599, color #000000",page 593 of document.pdf
8724, barradensis,"Font: 'Times-Italic' (italic, serifed, proportional), size 8, color #000000",page 593 of document.pdf
8725, :,"Font: 'Times-Italic' (italic, serifed, proportional), size 7.9599, color #000000",page 593 of document.pdf
8726,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8727," A.L.,Dam.","Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8728," Souq Ouadi Barada (Boiss, P), Jab. Qasyoun (Mt).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8729,Ssp.,"Font: 'Times-Roman' (serifed, proportional), size 7.9599, color #000000",page 593 of document.pdf
8730, ansariensis:,"Font: 'Times-Italic' (italic, serifed, proportional), size 7.9599, color #000000",page 593 of document.pdf
8731,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.679, color #000000",page 593 of document.pdf
8732, Mm.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.679, color #000000",page 593 of document.pdf
8733, Mar Ya'qoub,"Font: 'Times-Roman' (serifed, proportional), size 9.679, color #000000",page 593 of document.pdf
8734," (Bl),","Font: 'Times-Roman' (serifed, proportional), size 9.87193, color #000000",page 593 of document.pdf
8735, d'après,"Font: 'Times-Roman' (serifed, proportional), size 9.679, color #000000",page 593 of document.pdf
8736, BARKOUDAH.,"Font: 'Times-Roman' (serifed, proportional), size 8.93029, color #000000",page 593 of document.pdf
8737,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8738, Mi.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8739, 'Ain Halaqim,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 593 of document.pdf
8740, (Har).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8741,"Aire géogr. de l'espèce. — Grèce,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8742," Egée,","Font: 'Times-Roman' (serifed, proportional), size 9.92719, color #000000",page 593 of document.pdf
8743," Liban, Syrie, Sinaï. La ssp.","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8744, alpina,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8745," du Sinaï, du Liban,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8746,de,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8747, PAnti-Liban,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 593 of document.pdf
8748, et de,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8749, PHermon.,"Font: 'Times-Roman' (serifed, proportional), size 9.9935, color #000000",page 593 of document.pdf
8750, Les deux autres endémiques.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8751,Gypsophila,"Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000",page 593 of document.pdf
8752, filicaulis,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",page 593 of document.pdf
8753, (Boiss.),"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8754, Bornm.,"Font: 'Times-Roman' (serifed, proportional), size 10.9881, color #000000",page 593 of document.pdf
8755, —,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8756, Sap. filicaulis,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8757," Boiss. (Diagn.),","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8758,"G. hirsuta,","Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8759, var.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8760, filicaulis,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8761, (FI.,"Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000",page 593 of document.pdf
8762, Or.),"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8763, Bolanthus filicaulis,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8764, (Boiss.) Bark.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8765, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000",page 593 of document.pdf
8766," CLXXXI,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8767,n.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8768, 5).,"Font: 'Times-Roman' (serifed, proportional), size 10.7259, color #000000",page 593 of document.pdf
8769, —,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8770, 2[.,"Font: 'Times-Roman' (serifed, proportional), size 10.7597, color #000000",page 593 of document.pdf
8771," Plante voisine de la précédente. Tiges souvent assez longues, 20 cm.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8772,"ou plus, assez densément veloutées ainsi que les feuilles, parfois un peu flexueuses.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8773,Fleurs généralement fasciculées en assez grand nombre aux aisselles des feuilles,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8774,les plus élevées et au sommet.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8775,Fleurs:,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8776, avril-septembre.,"Font: 'Times-Roman' (serifed, proportional), size 9.97557, color #000000",page 593 of document.pdf
8777, Régions sèches.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8778,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8779, Met.,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.0641, color #000000",page 593 of document.pdf
8780, Kamed-el-Loz,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 593 of document.pdf
8781, (Mt).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8782, Sy.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8783," 'Aïn Bourdaï (Sam), Ras Baalbeck (Wall).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8784, St.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8785, Sources de,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8786,l'Oronte,"Font: 'Times-Roman' (serifed, proportional), size 10.0516, color #000000",page 593 of document.pdf
8787, (Mt).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8788,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8789, Dam.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8790," Damas (Boiss), Jab. Qasyoun","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8791," (PbBarkoudah),","Font: 'Times-Roman' (serifed, proportional), size 9.96639, color #000000",page 593 of document.pdf
8792, Doummar,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8793," (Gaill),","Font: 'Times-Roman' (serifed, proportional), size 9.9228, color #000000",page 593 of document.pdf
8794, Dimas,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 593 of document.pdf
8795, (Bl).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8796, A.L.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8797,"Ma'loula (Mt, Barkoudah), Jab. Abou 'Ata (Pb). Saïdnaya","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8798, J.D.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8799, Oum-ez-Zeitoun (Mt).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8800, St.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8801,"Qaryatein (Mt), Palmyre (P, Mt, Pb), entre Damas et Palmyre (Ky), Jab. Abou Qpsh (Gb), Jab.","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8802,"Abiad (Bl, Pb), Ouest","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8803, d'Arak,"Font: 'Times-Roman' (serifed, proportional), size 10.0665, color #000000",page 593 of document.pdf
8804, (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8805,Aire géogr. — Endémique.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8806,Gypsophila pilosa,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",page 593 of document.pdf
8807, Huds. —,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8808, G.,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8809, porrigens,"Font: 'Times-Italic' (italic, serifed, proportional), size 11, color #000000",page 593 of document.pdf
8810, (L.) Boiss. —,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8811, Sap. porrigens,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8812," L.,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8813,G. porrigens,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8814, (L.) Boiss.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8815, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000",page 593 of document.pdf
8816," CLXXXI, n. 4). — ®. Plante dressée, 30-60 cm., his-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8817,"pide, à longs poils étalés, viscide. Tige un peu épaissie, dichotome au sommet et se","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8818,terminant en corymbe,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8819," diffus,","Font: 'Times-Roman' (serifed, proportional), size 10.9172, color #000000",page 593 of document.pdf
8820," assez court. Feuilles dressées, connées à la base, large-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8821,"ment lancéolées, trinerves, les supérieures linéaires. Pédicelles capillaires, très longs,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8822,à la fin étalés et pendants. Calice,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8823," hispide,","Font: 'Times-Roman' (serifed, proportional), size 10.9446, color #000000",page 593 of document.pdf
8824," tubulaire-campanule,","Font: 'Times-Roman' (serifed, proportional), size 10.9797, color #000000",page 593 of document.pdf
8825, divisé au 1/4 ou,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8826,"même moins en lobes oblongs, obtus, marginés. Pétales blancs, à","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8827, lame,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",page 593 of document.pdf
8828," courte, cunéi-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8829,"forme, rétuse. Capsule ne dépassant pas le calice, mais le distendant, sphérique,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8830,pouvant atteindre jusqu'à 7 mm. de diamètre.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8831,Floraison:,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8832, avril-mai.,"Font: 'Times-Roman' (serifed, proportional), size 9.96393, color #000000",page 593 of document.pdf
8833, Cultures. Lieux sablonneux.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8834,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8835, Ctlitt.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8836," Beyrouth «Hôpital russe» (Bl), Baie","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8837," Saint-Élie,","Font: 'Times-Roman' (serifed, proportional), size 9.96037, color #000000",page 593 of document.pdf
8838," Borj Brajné (Mt), Aéroport de","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8839,"Khaldé (Pb), Tripoli (Bl).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8840, Met.,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.0641, color #000000",page 593 of document.pdf
8841, Source du Zaïr (Mt).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8842,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8843, A.L.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8844," Souq Ouadi Barada (Bl, Sam, Hafstr). Deir","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8845, 'Atiyé,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 593 of document.pdf
8846, (Barkoudah),"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8847, Dam.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8848, Entre Doum-,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8849,mar et Jdeidé,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8850," (Gaill),","Font: 'Times-Roman' (serifed, proportional), size 9.9228, color #000000",page 593 of document.pdf
8851," Doummar (Mt), Jab. Qasyoun (Sam, Pb), Kissoué (Pb).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8852, Sy.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8853, Qennesrin à,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8854,"Hazzana (P), Qaldoun (P),","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8855," Hama,","Font: 'Times-Roman' (serifed, proportional), size 9.9958, color #000000",page 593 of document.pdf
8856," Abou Douhour (Har),","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8857, Khan-el-'Assal,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 593 of document.pdf
8858," (Sam), Deir","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8859, Hafir,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 593 of document.pdf
8860," (Sam),","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8861,Oum-el-'Amid,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 593 of document.pdf
8862," (Wall), Meskène","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8863, (Reesè).,"Font: 'Times-Roman' (serifed, proportional), size 9.93262, color #000000",page 593 of document.pdf
8864, H.J.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8865," Khatouniyé, Sfaiyan, Gharra, Jab.","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8866, 'Abd-el-'Aziz,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 593 of document.pdf
8867,(Hd-Mz).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8868,"Aire géogr. — Turquie, Arménie russe, Iraq, Afghanistan, Palestine.","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 593 of document.pdf
8869,ANKYROPETALUM,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8870, Fenzl.,"Font: 'Times-Roman' (serifed, proportional), size 10.9504, color #000000",page 593 of document.pdf
8871," — Plantes vivaces à racine épaisse, pluricaule.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8872,"Tiges portant au printemps une pubescence glanduleuse, plus ou moins dense, et","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8873,"des feuilles nombreuses, linéaires, connées à la base, devenant ensuite, au temps de","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8874,"la floraison, presque entièrement glabres et presque aphylles, leurs rameaux s'éten-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8875,dant en panicules fleuries amples et diffuses. Bractées très courtes. Calice analogue,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 593 of document.pdf
8876,NOUVELLE FLORE ,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 594 of document.pdf
8877,517,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 594 of document.pdf
8878,à celui des,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 594 of document.pdf
8879," Gypsophila,","Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",page 594 of document.pdf
8880, à 5 lobes membraneux marqués sur la nervure d'une bande,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 594 of document.pdf
8881,"herbacée. Pétales à ongle nu passant insensiblement à une lame allongée, formée","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 594 of document.pdf
8882,"de trois lobes, deux latéraux et un troisième","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 594 of document.pdf
8883," terminal,","Font: 'Times-Roman' (serifed, proportional), size 10.967, color #000000",page 594 of document.pdf
8884," entier ou bifide, en forme","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 594 of document.pdf
8885,"d'ancre (d'où le nom du genre), complété dans plusieurs espèces par deux dents","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 594 of document.pdf
8886,"latérales. Capsule ovée ou oblongue. Graines réniformes, rugueuses, granulées.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 594 of document.pdf
8887,"Les racines de ces plantes sont utilisées, comme celles de","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 594 of document.pdf
8888, G.,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",page 594 of document.pdf
8889, anostii,"Font: 'Times-Italic' (italic, serifed, proportional), size 11, color #000000",page 594 of document.pdf
8890," de Turquie,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 594 of document.pdf
8891,pour la préparation de pâte sucrée connue sous le nom de « Heloué ».,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 594 of document.pdf
8892,"Pétales blancs ou rose très pâle, portant deux","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 594 of document.pdf
8893, lobes,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 594 of document.pdf
8894," latéraux obtus et un lobe médian bifide,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 594 of document.pdf
8895,"en forme d'ancre, muni sur les côtés de 2 dents courtes","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 594 of document.pdf
8896,A. gypsophiloides,"Font: 'Times-Italic' (italic, serifed, proportional), size 7.9599, color #000000",page 594 of document.pdf
8897, Fenzl.,"Font: 'Times-Roman' (serifed, proportional), size 7.96392, color #000000",page 594 of document.pdf
8898,"Pétales d'un rose assez vif, à lobe","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 594 of document.pdf
8899, terminal,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 594 of document.pdf
8900," entier, sans dents latérales","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 594 of document.pdf
8901,A.,"Font: 'Times-Italic' (italic, serifed, proportional), size 7.9599, color #000000",page 594 of document.pdf
8902, coelesyriacum,"Font: 'Times-Italic' (italic, serifed, proportional), size 8, color #000000",page 594 of document.pdf
8903, Boiss.,"Font: 'Times-Roman' (serifed, proportional), size 7.93679, color #000000",page 594 of document.pdf
8904,Ankyropetalum,"Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000",page 594 of document.pdf
8905, gypsophiloides,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",page 594 of document.pdf
8906, Fenzl —,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 594 of document.pdf
8907, Gypsophila gypsophiloides,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",page 594 of document.pdf
8908, (Fenzl),"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 594 of document.pdf
8909,Blakel.,"Font: 'Times-Roman' (serifed, proportional), size 10.9578, color #000000",page 594 of document.pdf
8910, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000",page 594 of document.pdf
8911," CLXXXII, n. 2). —","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 594 of document.pdf
8912, 2J..,"Font: 'Times-Roman' (serifed, proportional), size 10.9628, color #000000",page 594 of document.pdf
8913," Plante souvent assez élevée, 50 cm. à 1 m.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 594 of document.pdf
8914,"Tiges adultes rigides, minces, ne portant de la foliation printanière que des restes","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 594 of document.pdf
8915,"de la base connée et un petit nombre de feuilles très minces, courtes, glabres, sauf","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 594 of document.pdf
8916,"vers la base. Panicule très diffuse, à rameaux légèrement pubescents-glanduleux.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 594 of document.pdf
8917,"Bractées courtes, aiguës, caduques comme les feuilles. Pédicelles glabres, 2-4 fois la","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 594 of document.pdf
8918,longueur du calice. Calice,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 594 of document.pdf
8919," pubérulent-glanduleux,","Font: 'Times-Roman' (serifed, proportional), size 10.9918, color #000000",page 594 of document.pdf
8920," à dents arrondies, obtuses. Pétale","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 594 of document.pdf
8921,"blanc ou rose très pâle, portant deux lobes latéraux obtus et un lobe médian bifide,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 594 of document.pdf
8922,"en forme d'ancre, muni sur les côtés de deux dents courtes.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 594 of document.pdf
8923,"Floraison: juin-août. Jachères, pâturages.","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 594 of document.pdf
8924,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 594 of document.pdf
