,page,text,face,h1,h2
8288,518," Beyrouth (Bl, Mt), Bir Hassen (Mt).","Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000",567.9630126953125,579.968994140625
8289,518, Met.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.32106, color #000000",568.8809814453125,579.8699951171875
8290,518, Ouadi-el-'Arayech,"Font: 'Times-Roman' (serifed, proportional), size 9.26169, color #000000",567.9630126953125,579.968994140625
8291,518, (Mt).,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000",567.9630126953125,579.968994140625
8292,518,La var.,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000",580.6829833984375,592.68896484375
8293,518, patulus,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.22226, color #000000",581.6009521484375,592.5899658203125
8294,518, de la ssp.,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000",580.6829833984375,592.68896484375
8295,518, cruentus,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.22226, color #000000",581.6009521484375,592.5899658203125
8296,518, et la ssp.,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000",580.6829833984375,592.68896484375
8297,518, celosioides,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.22226, color #000000",581.6009521484375,592.5899658203125
8298,518, semblent absentes de nos contrées.,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000",580.6829833984375,592.68896484375
8299,518,Aire géogr. — Subcosmique. Origine probable: Amérique tropicale.,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000",593.4030151367188,605.4089965820312
8300,519,442 ,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",27.403005599975586,39.40900421142578
8301,519,NOUVELLE FLORE,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",27.403005599975586,39.40900421142578
8302,519,Amaranthus,"Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000",49.87598419189453,65.1109848022461
8303,519, retroflexus,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",49.87598419189453,65.1109848022461
8304,519, L.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",49.77698516845703,64.45098876953125
8305,519, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000",49.77698516845703,64.45098876953125
8306,519," CLI, n. 1). — Plante annuelle, pouvant","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",49.77698516845703,64.45098876953125
8307,519,"atteindre et dépasser un mètre, simple ou peu rameuse, brièvement villeuse, à poils","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",61.29700469970703,75.97100830078125
8308,519,"crépus. Feuilles pétiolées,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",72.81702423095703,87.49102783203125
8309,519," ovales-rhomboïdales,","Font: 'Times-Roman' (serifed, proportional), size 10.9759, color #000000",72.81702423095703,87.49102783203125
8310,519," un peu pubescentes sur les nervures,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",72.81702423095703,87.49102783203125
8311,519,celles-ci saillantes. Épis,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",84.33698272705078,99.010986328125
8312,519, ordinairement,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",84.33698272705078,99.010986328125
8313,519," courts, denses, épais, plus ou moins atténués","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",84.33698272705078,99.010986328125
8314,519,"au sommet, les supérieurs en panicule dense. Glomérules confluents.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",95.85700225830078,110.531005859375
8315,519, Bractéoles,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",95.85700225830078,110.531005859375
8316,519,"rigides, assez longues, 4-6 mm., dépassant les fleurs, à longue arête spinescente.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",107.37702178955078,122.051025390625
8317,519,Fleurs ,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",118.89698028564453,133.57098388671875
8318,519,à 5 sépales ordinairement obtus. Fleurs ,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",118.89698028564453,133.57098388671875
8319,519,"à 5 sépales linéaires-cunéiformes,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",118.89698028564453,133.57098388671875
8320,519,"élargis vers le sommet, membraneux, blanchâtres, tronqués ou émarginés. Fruit","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",130.4169921875,145.09100341796875
8321,519,"elliptique, comprimé, à opercule ridé en long. Graine noire, luisante.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",141.93698120117188,156.61099243164062
8322,519,Floraison: été-automne. Cultures et terrains vagues.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",156.91000366210938,170.25
8323,519,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",168.67001342773438,182.010009765625
8324,519, Ct.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",169.6900177001953,181.90000915527344
8325,519, Beyrouth,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",168.67001342773438,182.010009765625
8326,519," (Bl,","Font: 'Times-Roman' (serifed, proportional), size 9.92144, color #000000",168.67001342773438,182.010009765625
8327,519," Np, Pb),","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",168.67001342773438,182.010009765625
8328,519, Nahr-el-Kelb,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",168.67001342773438,182.010009765625
8329,519," (Vt), Saïda","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",168.67001342773438,182.010009765625
8330,519," (Gaill),","Font: 'Times-Roman' (serifed, proportional), size 9.9228, color #000000",168.67001342773438,182.010009765625
8331,519, Tripoli,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",168.67001342773438,182.010009765625
8332,519, (Bl).,"Font: 'Times-Roman' (serifed, proportional), size 9.87193, color #000000",168.67001342773438,182.010009765625
8333,519, Mi.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",169.6900177001953,181.90000915527344
8334,519, Bikfaya,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",168.67001342773438,182.010009765625
8335,519,"(Vt),","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",178.02999877929688,191.3699951171875
8336,519, Deir-el-Qamar,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",178.02999877929688,191.3699951171875
8337,519, (JL).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",178.02999877929688,191.3699951171875
8338,519, Mm.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",179.0500030517578,191.25999450683594
8339,519," Dimane,","Font: 'Times-Roman' (serifed, proportional), size 9.95409, color #000000",178.02999877929688,191.3699951171875
8340,519," Ehden (Bl),","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",178.02999877929688,191.3699951171875
8341,519, 'Aïn,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",178.02999877929688,191.3699951171875
8342,519," Zehalta (P, Gb), Khan Sannine (Mt).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",178.02999877929688,191.3699951171875
8343,519,Met.,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.0641, color #000000",188.41001892089844,200.62001037597656
8344,519," Ta'naïl, Ksara, 'Anjar (Mt), Terbol (Pb).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",187.3900146484375,200.73001098632812
8345,519,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",199.6300048828125,212.97000122070312
8346,519, Mi.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",200.65000915527344,212.86000061035156
8347,519, Haffé (Mt).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",199.6300048828125,212.97000122070312
8348,519, Mm.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",200.65000915527344,212.86000061035156
8349,519, Slenfé (JL).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",199.6300048828125,212.97000122070312
8350,519, A.L.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",200.65000915527344,212.86000061035156
8351,519, Houreiré (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",199.6300048828125,212.97000122070312
8352,519, Haur.,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.0378, color #000000",200.65000915527344,212.86000061035156
8353,519, Qneitra,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",199.6300048828125,212.97000122070312
8354,519, (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",199.6300048828125,212.97000122070312
8355,519, J.D.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",200.65000915527344,212.86000061035156
8356,519, Soueida,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",199.6300048828125,212.97000122070312
8357,519,"(Herbette), Chahba (Pb).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",208.989990234375,222.32998657226562
8358,519,Aire géogr. — Subcosmique. Originaire d'Amérique du Nord.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",220.510009765625,233.85000610351562
8359,519,Amaranthus gracilis,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",237.0760040283203,252.31100463867188
8360,519, Desf.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",236.97698974609375,251.6510009765625
8361,519, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000",236.97698974609375,251.6510009765625
8362,519," CLI, n. 2). —","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",236.97698974609375,251.6510009765625
8363,519, ®.,"Font: 'Times-Roman' (serifed, proportional), size 11.0076, color #000000",236.97698974609375,251.6510009765625
8364,519," Plante glabre, verte, à","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",236.97698974609375,251.6510009765625
8365,519,"teinte assez prononcée. Tige jusqu'à 60 cm. ou plus, peu rameuse. Feuilles longue-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",248.49697875976562,263.1709899902344
8366,519,"ment pétiolées, à limbe ovale ou ovale-rhomboïdal, à nervures saillantes, blanchâtres","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",260.0169982910156,274.6910095214844
8367,519,"en dessous. Glomérules floraux verts, pour la plupart groupés en épis terminaux","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",271.5369873046875,286.21099853515625
8368,519,"étroits, allongés, souvent flexueux, nus, ordinairement paniculés. Bractéoles ovales,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",283.0570068359375,297.73101806640625
8369,519,"beaucoup plus courtes que le périanthe. Fleurs toutes trimères, les ","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",294.5769958496094,309.2510070800781
8370,519,à 3 sépales,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",294.5769958496094,309.2510070800781
8371,519,"lancéolés, atténués-acuminés au sommet, scarieux, 1 mm. de long. Fleurs ","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",306.09698486328125,320.77099609375
8372,519,à 3,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",306.09698486328125,320.77099609375
8373,519,sépales oblongs un peu,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",317.61700439453125,332.291015625
8374,519, spatules.,"Font: 'Times-Roman' (serifed, proportional), size 10.9401, color #000000",317.61700439453125,332.291015625
8375,519," Fruit arrondi dépassant peu les sépales, fortement","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",317.61700439453125,332.291015625
8376,519,"ridé-rugueux. Graine noire, luisante.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",329.1369934082031,343.8110046386719
8377,519,Floraison:,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",344.1100158691406,357.45001220703125
8378,519, juin-décembre.,"Font: 'Times-Roman' (serifed, proportional), size 9.97331, color #000000",344.1100158691406,357.45001220703125
8379,519, Jardins et décombres.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",344.1100158691406,357.45001220703125
8380,519,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",355.6300048828125,368.9700012207031
8381,519, Ct.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",356.6499938964844,368.8600158691406
8382,519, Beyrouth et environs,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",355.6300048828125,368.9700012207031
8383,519," (Dinsm,","Font: 'Times-Roman' (serifed, proportional), size 9.99, color #000000",355.6300048828125,368.9700012207031
8384,519," Mt, Np, Pb), Bir Hassen (Mt), Nahr-el-Kelb (Pb).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",355.6300048828125,368.9700012207031
8385,519,Mi.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",366.489990234375,378.70001220703125
8386,519, 'Aley,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",365.4700012207031,378.80999755859375
8387,519, (Gb).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",365.4700012207031,378.80999755859375
8388,519,"Aire géogr. — Originaire de régions tropicales,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",376.989990234375,390.3299865722656
8389,519," Egypte,","Font: 'Times-Roman' (serifed, proportional), size 9.94867, color #000000",376.989990234375,390.3299865722656
8390,519," Tripolitaine, Canaries,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",376.989990234375,390.3299865722656
8391,519," Bélouchistan,","Font: 'Times-Roman' (serifed, proportional), size 9.9952, color #000000",376.989990234375,390.3299865722656
8392,519,Argentine.,"Font: 'Times-Roman' (serifed, proportional), size 9.96368, color #000000",386.8299865722656,400.16998291015625
8393,519,N'a pas été récoltée dans nos contrées au XIX,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",398.3500061035156,411.69000244140625
8394,519,e,"Font: 'Times-Roman' (superscript, serifed, proportional), size 6.46742, color #000000",397.5054931640625,406.176513671875
8395,519, siècle. Abondait déjà à Beyrouth en 1930.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",398.3500061035156,411.69000244140625
8396,519,Amaranthus,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",414.6759948730469,429.9110107421875
8397,519, albus,"Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000",414.6759948730469,429.9110107421875
8398,519, L.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",414.5769958496094,429.2510070800781
8399,519, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000",414.5769958496094,429.2510070800781
8400,519," CL, n. 5). —","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",414.5769958496094,429.2510070800781
8401,519, 0.,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",414.5769958496094,429.2510070800781
8402,519," Tige dressée ou couchée, pou-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",414.5769958496094,429.2510070800781
8403,519,"vant atteindre 60 cm., blanche, glabre ainsi que les rameaux, ou un peu rougeâtre","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",426.33697509765625,441.010986328125
8404,519,"et légèrement papilleuse-scabre. Feuilles glabres ou glabrescentes, petites, ayant au","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",438.09698486328125,452.77099609375
8405,519,"plus 2 cm. de long sur un de large, assez longuement pétiolées. Limbe mince, ondulé-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",449.85699462890625,464.531005859375
8406,519,"crispé sur les marges, ovale ou subspatulé, atténué à la base, arrondi-obtus au som-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",461.61700439453125,476.291015625
8407,519,"met, celui-ci mucroné-aristulé. Glomérules floraux tous axillaires, parfois pauciflores.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",473.37701416015625,488.051025390625
8408,519,"Bractéoles subulées, atténuées en une pointe ferme et spinescente, 2 fois plus longue","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",485.1369934082031,499.8110046386719
8409,519,que les fleurs. Fleurs ,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",496.89697265625,511.57098388671875
8410,519,à 3 sépales acuminés-spinuleux. Fleurs ,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",496.89697265625,511.57098388671875
8411,519,à 3 sépales oblongs-,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",496.89697265625,511.57098388671875
8412,519,"linéaires, un peu obtus. Fruit","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",508.656982421875,523.3309936523438
8413,519, 1,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",508.656982421875,523.3309936523438
8414,519," mm. Graine noire, luisante.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",508.656982421875,523.3309936523438
8415,519,"Floraison: juin-décembre. Bord des chemins, terrains vagues.","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",521.469970703125,534.8099975585938
8416,519,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",533.22998046875,546.5700073242188
8417,519, Ct.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",534.25,546.4600219726562
8418,519," Beyrouth, Bouchriyé (Mt).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",533.22998046875,546.5700073242188
8419,519, Met.,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.0641, color #000000",534.25,546.4600219726562
8420,519, Beqa'a (Mt).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",533.22998046875,546.5700073242188
8421,519,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",544.989990234375,558.3300170898438
8422,519, Ct.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",546.010009765625,558.2200317382812
8423,519, Banias (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",544.989990234375,558.3300170898438
8424,519, Sy.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",546.010009765625,558.2200317382812
8425,519, Alep,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",544.989990234375,558.3300170898438
8426,519, (Mt).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",544.989990234375,558.3300170898438
8427,519, H.J.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",546.010009765625,558.2200317382812
8428,519, Bords du Tigre vers le Pont Romain,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",544.989990234375,558.3300170898438
8429,519, (Dlb).,"Font: 'Times-Roman' (serifed, proportional), size 9.9049, color #000000",544.989990234375,558.3300170898438
8430,519,"Aire géogr. — Originaire d'Amérique du Nord, naturalisée en beaucoup de contrées du globe.","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",556.75,570.0900268554688
8431,519,Amaranthus,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",573.0759887695312,588.3109741210938
8432,519, blitoides,"Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000",573.0759887695312,588.3109741210938
8433,519, C. Wats.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",572.9769897460938,587.6510009765625
8434,519, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000",572.9769897460938,587.6510009765625
8435,519," CL, n. 6). — ®. Plante verte et","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",572.9769897460938,587.6510009765625
8436,519,"glabre, à tiges couchées, souvent pluricaule,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",584.7369995117188,599.4110107421875
8437,519, 10-50,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",584.7369995117188,599.4110107421875
8438,519," cm. de long. Ces tiges très feuillées,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",584.7369995117188,599.4110107421875
8439,519,"blanchâtres, parfois rougeâtres vers la base, glabres et lisses ou un peu papilleuses","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",596.4970092773438,611.1710205078125
8440,520,NOUVELLE FLORE ,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",24.762990951538086,36.76898956298828
8441,520,443,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",24.762990951538086,36.76898956298828
8442,520,"au sommet. Feuilles pouvant atteindre 3 cm. sur 2 de large, fermes, luisantes,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",47.37702178955078,62.051021575927734
8443,520,"obovales-oblongues, subspatulées, un peu émarginés et mucronées au sommet.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",58.89698028564453,73.57098388671875
8444,520, Glo-,"Font: 'Times-Roman' (serifed, proportional), size 10.8783, color #000000",58.89698028564453,73.57098388671875
8445,520,"mérules floraux tous axillaires, verts ou un peu lavés de rouge.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",70.41699981689453,85.09100341796875
8446,520, Bractéoles,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",70.41699981689453,85.09100341796875
8447,520, plus courts,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",70.41699981689453,85.09100341796875
8448,520,"que les périanthes. Celles des fleurs lancéolées-membraneuses, celles des fleurs","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",81.93701934814453,96.61102294921875
8449,520,"brièvement acuminées, fermes, blanchâtres. Fleur ","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",93.45697784423828,108.1309814453125
8450,520,"à 3-4 sépales subégaux, ovales-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",93.45697784423828,108.1309814453125
8451,520,"lancéolés, brièvement mucronés, membraneux, minces, 2 mm. de long. Fleurs à 4-5","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",104.97699737548828,119.6510009765625
8452,520,sépales inégaux 2 à,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",116.49698638916016,131.17098999023438
8453,520, 2,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",116.49698638916016,131.17098999023438
8454,520, mm. Fruit,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",116.49698638916016,131.17098999023438
8455,520," ovoïde-subglobuleux,","Font: 'Times-Roman' (serifed, proportional), size 10.9912, color #000000",116.49698638916016,131.17098999023438
8456,520, 2 mm. de long. Graine noire.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",116.49698638916016,131.17098999023438
8457,520,Floraison: juin-décembre. Terrains vagues et cultures.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",130.989990234375,144.32998657226562
8458,520,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",142.75,156.08999633789062
8459,520, Met.,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.0641, color #000000",143.77000427246094,155.97999572753906
8460,520," Ksara, Ta'naïl","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",142.75,156.08999633789062
8461,520," (Mt),","Font: 'Times-Roman' (serifed, proportional), size 9.88752, color #000000",142.75,156.08999633789062
8462,520, Terbol (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",142.75,156.08999633789062
8463,520,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",154.26998901367188,167.6099853515625
8464,520, Sy.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",155.2899932861328,167.49998474121094
8465,520, Alep,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",154.26998901367188,167.6099853515625
8466,520," (JL, Mt), 'Afrine,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",154.26998901367188,167.6099853515625
8467,520, Homs,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",154.26998901367188,167.6099853515625
8468,520, (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",154.26998901367188,167.6099853515625
8469,520, St.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",155.2899932861328,167.49998474121094
8470,520," Palmyre,","Font: 'Times-Roman' (serifed, proportional), size 9.95641, color #000000",154.26998901367188,167.6099853515625
8471,520, T 4 (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",154.26998901367188,167.6099853515625
8472,520, J.D.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",155.2899932861328,167.49998474121094
8473,520, Chahba (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",154.26998901367188,167.6099853515625
8474,520,Haur.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",165.13002014160156,177.3400115966797
8475,520, Ezra'a (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",164.11001586914062,177.45001220703125
8476,520,Aire géogr. — Originaire d'Afrique du Nord. Naturalisée en de nombreux pays. Paraît en voie,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",175.6300048828125,188.97000122070312
8477,520,d'expansion.,"Font: 'Times-Roman' (serifed, proportional), size 10.0309, color #000000",185.23001098632812,198.57000732421875
8478,520,Amaranthus,"Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000",201.3159942626953,216.55099487304688
8479,520, graecizans,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",201.3159942626953,216.55099487304688
8480,520, L. —,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",201.21697998046875,215.8909912109375
8481,520, Amaranthus angustifolius,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",202.3389892578125,215.76998901367188
8482,520, Lam.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",201.21697998046875,215.8909912109375
8483,520, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000",201.21697998046875,215.8909912109375
8484,520," GLU,","Font: 'Times-Roman' (serifed, proportional), size 10.9705, color #000000",201.21697998046875,215.8909912109375
8485,520, n. 2).,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",201.21697998046875,215.8909912109375
8486,520,"— ®. Herbe verte, glabre ou presque. Tige ordinairement unique, plus ou moins","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",212.73699951171875,227.4110107421875
8487,520,"rameuse, à rameaux","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",224.25698852539062,238.93099975585938
8488,520," étalés-dressés,","Font: 'Times-Roman' (serifed, proportional), size 10.9626, color #000000",224.25698852539062,238.93099975585938
8489,520," pouvant atteindre 70 cm, vert clair ou un peu","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",224.25698852539062,238.93099975585938
8490,520,"rougeâtre. Feuilles de forme très variable,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",235.7769775390625,250.45098876953125
8491,520, ovales,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",235.7769775390625,250.45098876953125
8492,520," -rhomboïdales,","Font: 'Times-Roman' (serifed, proportional), size 10.9646, color #000000",235.7769775390625,250.45098876953125
